Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,SourceComputerId,EventOriginId,TimeCollected [UTC],AccessList,AccessMask,AdditionalInfo,AdditionalInfo2,AuthenticationPackageName,CallerProcessId,RelativeTargetName
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,03735e20-0d7e-4e52-b7a1-60359dd3926a,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\microsofttpm:__Win32Provider.Name=""Win32_TpmProvider""",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,e762c69a-3c5e-4deb-b573-e1edf1cc8e9f,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\microsofttpm:references of {__Win32Provider.Name=""Win32_TpmProvider""}",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,a41dcd8e-8858-4329-bd76-b2d254c7e083,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\microsofttpm:Win32_Tpm,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,4693882b-8c97-414a-980a-c65d9333560e,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\microsofttpm:__ExtendedStatus,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,6fd1194e-c130-4248-af41-9b8b9260d930,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (ConnectServer),root\cimv2\security\MicrosoftVolumeEncryption,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,aaf82b4d-7fba-4610-8e34-f2b251b1f7ec,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (ExecQuery),root\cimv2\security\MicrosoftVolumeEncryption:SELECT * FROM Win32_EncryptableVolume,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,81647867-6ddc-41e6-b7c0-a9e84e50d455,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (ExecQuery),root\cimv2\security\MicrosoftVolumeEncryption:Select * from __ClassProviderRegistration,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,b91a5c67-0614-41cf-964c-ae87bf274b5a,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\MicrosoftVolumeEncryption:__Win32Provider.Name=""Win32_EncryptableVolumeProvider""",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,9ff1a836-4237-4e7c-ac57-3739bf68768e,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\MicrosoftVolumeEncryption:references of {__Win32Provider.Name=""Win32_EncryptableVolumeProvider""}",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,93f64868-57df-4f93-8846-4380649b10a7,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),"root\cimv2\security\MicrosoftVolumeEncryption:__Win32Provider.Name=""Win32_EncryptableVolumeProvider""",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,3d5be527-b466-4b77-80b1-d10d1ff9392c,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (ExecQuery),"root\cimv2\security\MicrosoftVolumeEncryption:references of {__Win32Provider.Name=""Win32_EncryptableVolumeProvider""}",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,d1f21b73-1d45-460a-bab0-9bc052a1b56b,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,898d6154-55d3-46a0-a122-72437c7b6718,"4/16/2021, 8:35:07.419 AM","%%1552 				",0x1,Local Read (GetObject),root\cimv2\security\MicrosoftVolumeEncryption:__ExtendedStatus,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,3705c974-37a1-4f9c-a94b-b0cf5b544fbb,"4/16/2021, 8:35:07.419 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\SHIR-SAP\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{d035a0c7-0000-0000-0000-100000000000}\\""::GetLockStatus",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,3e651a64-c0eb-4eb4-9981-88971feac697,"4/16/2021, 8:35:07.419 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\SHIR-SAP\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{d035a0c7-0000-0000-0000-100000000000}\\""::GetProtectionStatus",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,b2d1a0f4-1e4b-4f24-98cc-39b8d8919a96,"4/16/2021, 8:35:07.419 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\SHIR-SAP\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{d035a0c7-0000-0000-0000-100000000000}\\""::GetConversionStatus",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,e324747c-880e-435a-8c2b-5f12a51d2608,"4/16/2021, 8:35:07.419 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\SHIR-SAP\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{ad0f04ca-0000-0000-0000-501f00000000}\\""::GetLockStatus",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,2bf7a798-c09f-4243-8669-4982027fcb4c,"4/16/2021, 8:35:07.419 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\SHIR-SAP\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{ad0f04ca-0000-0000-0000-501f00000000}\\""::GetProtectionStatus",,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12804,8,,4662,4662 - An operation was performed on an object.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,6e89039f-0dcd-4ec2-96d0-f9eafeeccacc,"4/16/2021, 8:35:07.419 AM","%%1552 				%%1553 				",0x3,Local Execute (ExecMethod),"root\cimv2\security\MicrosoftVolumeEncryption:\\SHIR-SAP\root\cimv2\security\MicrosoftVolumeEncryption:Win32_EncryptableVolume.DeviceID=""\\\\?\\Volume{ad0f04ca-0000-0000-0000-501f00000000}\\""::GetConversionStatus",,,
\VPS,User,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,cd01544b-d868-4b97-bdbc-19b68e08e46f,"4/16/2021, 8:35:07.419 AM",,,,,NTLM,,
\DEMOUSER,User,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,ec18fd45-1882-4e7f-beb6-b5961a8dc244,"4/16/2021, 8:35:07.419 AM",,,,,NTLM,,
NT AUTHORITY\SYSTEM,User,SHIR-SAP,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{66652c30-17b2-4344-9fb2-f4ba1a4084dc}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>6972</TargetProcessId>
    <FilePathLength>48</FilePathLength>
    <FilePath>%SYSTEM32%\WINDOWSPOWERSHELL\V1.0\POWERSHELL.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>68705285F7914823244E19E4F6DBC4A75C4DE807EA1CF128AEC2CCAFCE5FE109</FileHash>
    <FqbnLength>120</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT® WINDOWS® OPERATING SYSTEM\POWERSHELL.EXE\10.0.17763.01</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>57</FullFilePathLength>
    <FullFilePath>C:\Windows\system32\WindowsPowerShell\v1.0\powershell.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,58731594-20eb-41ce-80d4-a92193493011,"4/16/2021, 8:35:07.419 AM",,,,,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,bf698c1b-2aed-4a1d-b3f8-26f72a4a0d19,"4/16/2021, 8:35:07.419 AM",,,,,,,
WORKGROUP\SHIR-SAP$,Machine,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,d2549a32-f579-455a-a698-538e6095ebdb,"4/16/2021, 8:35:07.419 AM",,,,,,,
\ADMINISTRATOR,User,SHIR-SAP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,b7e341d2-b50f-4917-98df-8059cf62d72f,"4/16/2021, 8:35:07.419 AM",,,,,NTLM,,
NT AUTHORITY\SYSTEM,User,SHIR-SAP,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{66652c30-17b2-4344-9fb2-f4ba1a4084dc}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>6168</TargetProcessId>
    <FilePathLength>22</FilePathLength>
    <FilePath>%SYSTEM32%\CONHOST.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>CA6FB9951D41C3FE1496D7C74839E9441FA53D3C42429E1AED17BD9E899CAD6F</FileHash>
    <FqbnLength>119</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT® WINDOWS® OPERATING SYSTEM\CONHOST.EXE\10.0.17763.1790</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>32</FullFilePathLength>
    <FullFilePath>\SystemRoot\System32\Conhost.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,790738c2-d2df-4c61-b9ce-1fa1ba028f27,0441fa67-6f84-4c43-9271-19ba08b681da,"4/16/2021, 8:35:07.419 AM",,,,,,,
WORKGROUP\TrustedVMDemo$,Machine,TrustedVMDemo,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,9fdb88c2-0847-4e6c-bb54-92cc2bb00996,69ed2665-3605-4c45-9a35-b7899e16b9c5,"4/16/2021, 8:35:09.848 AM",,,,,,,
WORKGROUP\TrustedVMDemo$,Machine,TrustedVMDemo,Microsoft-Windows-Security-Auditing,Security,13312,8,,4688,4688 - A new process has been created.,9fdb88c2-0847-4e6c-bb54-92cc2bb00996,667285b1-9a07-4c55-881c-95bf82a318fc,"4/16/2021, 8:35:09.848 AM",,,,,,,
NT AUTHORITY\SYSTEM,User,TrustedVMDemo,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{327150ba-728c-4179-9814-200b0861a0e4}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>5596</TargetProcessId>
    <FilePathLength>22</FilePathLength>
    <FilePath>%SYSTEM32%\CSCRIPT.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>7EA894876FF19F8E2B3D2803BE3D3317FDFD23297BCACC116D79230C8A9E1741</FileHash>
    <FqbnLength>116</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT ® WINDOWS SCRIPT HOST\CSCRIPT.EXE\5.812.10240.16384</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>31</FullFilePathLength>
    <FullFilePath>C:\Windows\system32\cscript.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,9fdb88c2-0847-4e6c-bb54-92cc2bb00996,370b60bf-8c5b-4155-b820-0dc81b8a8cf6,"4/16/2021, 8:35:09.848 AM",,,,,,,
NT AUTHORITY\SYSTEM,User,TrustedVMDemo,Microsoft-Windows-AppLocker,Microsoft-Windows-AppLocker/EXE and DLL,0,4,"<UserData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <RuleAndFileData xmlns=""http://schemas.microsoft.com/schemas/event/Microsoft.Windows/1.0.0.0"">
    <PolicyNameLength>3</PolicyNameLength>
    <PolicyName>EXE</PolicyName>
    <RuleId>{327150ba-728c-4179-9814-200b0861a0e4}</RuleId>
    <RuleNameLength>24</RuleNameLength>
    <RuleName>(Default Rule) All Exe's</RuleName>
    <RuleSddlLength>48</RuleSddlLength>
    <RuleSddl>D:(XA;;FX;;;S-1-1-0;(APPID://PATH Contains ""*""))</RuleSddl>
    <TargetUser>S-1-5-18</TargetUser>
    <TargetProcessId>6600</TargetProcessId>
    <FilePathLength>22</FilePathLength>
    <FilePath>%SYSTEM32%\CONHOST.EXE</FilePath>
    <FileHashLength>32</FileHashLength>
    <FileHash>CA6FB9951D41C3FE1496D7C74839E9441FA53D3C42429E1AED17BD9E899CAD6F</FileHash>
    <FqbnLength>119</FqbnLength>
    <Fqbn>O=MICROSOFT CORPORATION, L=REDMOND, S=WASHINGTON, C=US\MICROSOFT® WINDOWS® OPERATING SYSTEM\CONHOST.EXE\10.0.17763.1790</Fqbn>
    <TargetLogonId>0x3e7</TargetLogonId>
    <FullFilePathLength>32</FullFilePathLength>
    <FullFilePath>\SystemRoot\System32\Conhost.exe</FullFilePath>
  </RuleAndFileData>
</UserData>",8002,8002 - A process was allowed to run.,9fdb88c2-0847-4e6c-bb54-92cc2bb00996,39408071-0390-4b16-91c3-991fcff10313,"4/16/2021, 8:35:09.848 AM",,,,,,,
,,TrustedVMDemo,Microsoft-Windows-Security-Auditing,Security,13824,8,"<EventData xmlns=""http://schemas.microsoft.com/win/2004/08/events/event"">
  <Data Name=""SubjectUserSid"">S-1-5-18</Data>
  <Data Name=""SubjectUserName"">TrustedVMDemo$</Data>
  <Data Name=""SubjectDomainName"">WORKGROUP</Data>
  <Data Name=""SubjectLogonId"">0x3e7</Data>
  <Data Name=""TargetName"">SQLADS:*</Data>
  <Data Name=""Type"">0</Data>
  <Data Name=""CountOfCredentialsReturned"">0</Data>
  <Data Name=""ReadOperation"">%%8100</Data>
  <Data Name=""ReturnCode"">3221226021</Data>
  <Data Name=""ProcessCreationTime"">2021-04-14T17:28:19.422752600Z</Data>
  <Data Name=""ClientProcessId"">2908</Data>
</EventData>",5379,5379,9fdb88c2-0847-4e6c-bb54-92cc2bb00996,d7e0a642-7bb2-4f7b-a585-a760d48b3ccc,"4/16/2021, 8:35:09.848 AM",,,,,,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,0f60e789-7323-4102-b5bc-e987527ce4f1,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,60a01bd1-3d07-4494-ba89-00626075860e,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b30bd228-7841-463b-9113-9e997b4ab74d,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\USER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,13757fb4-c48b-4a31-ad3b-b717693590b7,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,6d570bfe-e091-4461-964e-df2891b42db0,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,9360a3a2-4c16-4c5a-ae23-cae4540405b2,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,c56f5a7d-12b9-40d0-a005-a40e1516d2f8,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b95824cb-4cad-4fd6-b9b9-f46a3c0c98d8,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,e5d6a499-783d-4b67-b475-26bedf53ef06,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,691d81c8-a96b-4fe1-b62f-17590c95325b,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,4e5ffdd2-ef26-43a7-a991-b093ad88cecb,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,dc016b0d-c0c6-48ca-a811-be9defc8899d,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,99b3809a-a32f-482a-be9a-0af05555efe6,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b2136ac4-cfee-486d-9d31-0d2760758848,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,8c033427-6486-4bdb-b30a-b38d07338bc3,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,dfaf00f7-bffd-4845-a333-caa902536a4a,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\EJOHNSON,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,b21e9332-2095-4d92-84db-619122922837,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,e6b4c3d8-7bbe-4f73-8631-3a3f88706be4,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,06425996-3b9c-4101-a872-db9172ae29c1,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,35aca0c9-6a1c-4674-9982-f265a38a939a,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,bd3bd6dd-7b7b-4288-9cd1-29d4a2a8bc88,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,58276e42-293f-4dc3-881a-478b856987a1,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,80e3bd8c-a757-42dc-889a-25ffbe01bf43,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,ddefc36f-8bf6-4950-b1dc-110f39bf09e4,"4/16/2021, 8:35:12.097 AM",,,,,NTLM,,
\USER,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,488748ca-0fa8-4f26-8fc2-26ffe3837300,"4/16/2021, 8:35:20.145 AM",,,,,NTLM,,
\ADMIN,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,f43d526e-8575-41fc-9d74-85fbcaac89ea,"4/16/2021, 8:35:20.145 AM",,,,,NTLM,,
\ADMINISTRATOR,User,SOC-FW-RDP,Microsoft-Windows-Security-Auditing,Security,12544,16,,4625,4625 - An account failed to log on.,41502da5-21b7-48ec-81c9-baeea8d7d669,3fac4362-c834-4b87-ad6e-109001aa4a7b,"4/16/2021, 8:35:20.145 AM",,,,,NTLM,,
