"solution_name","solution_folder","solution_github_url","playbook_name","playbook_file","api_name","api_kind","is_custom","is_sentinel","connection_count","connection_kinds","connection_names","action_count","parameters"
"Standalone Content","Playbooks","","Cisco ASA - Create or remove access rules on an interface for IP Addresses","CiscoASA/CiscoASA-CreateACEInACL/azuredeploy.json","cisco-asav-connector","managedApi","false","false","0","","","3","[{""action"": ""Fetch_ACEs_on_an_interface"", ""method"": ""get"", ""path"": ""/api/objects/extendedacls/@{encodeURIComponent(variables('ACL Name'))}/aces""}, {""action"": ""Add_a_new_ACE_on_an_interface"", ""method"": ""post"", ""path"": ""/api/objects/extendedacls/@{encodeURIComponent(variables('ACL Name'))}/aces""}, {""action"": ""Delete_an_ACE"", ""method"": ""delete"", ""path"": ""/api/objects/extendedacls/@{encodeURIComponent(variables('ACL Name'))}/aces/@{encodeURIComponent(items('For_each_over_ipAddresses')['extendedAceItemObjectId'])}""}]"
"Standalone Content","Playbooks","","Cisco ASA - Create or Inbound Access Rule On Interface","CiscoASA/CiscoASA-CreateInboundAccessRuleOnInterface/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","3","[{""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Update_incident"", ""method"": ""put"", ""path"": ""/Incidents""}]"
"Standalone Content","Playbooks","","Cisco ASA - Create or Inbound Access Rule On Interface","CiscoASA/CiscoASA-CreateInboundAccessRuleOnInterface/azuredeploy.json","teams","managedApi","false","false","1","","[variables('TeamsConnectionName')]","0",""
"Standalone Content","Playbooks","","Cisco ASA - Create or Inbound Access Rule On Interface","CiscoASA/CiscoASA-CreateInboundAccessRuleOnInterface/azuredeploy.json","CiscoASAConnector","customApi","true","false","1","","[variables('CiscoASAConnectionName')]","0",""
"Standalone Content","Playbooks","","Cisco ASA - Create or Inbound Access Rule On Interface","CiscoASA/CiscoASA-CreateInboundAccessRuleOnInterface/azuredeploy.json","cisco-asav-connector","managedApi","false","false","0","","","3","[{""action"": ""Fetch_inbound_access_rules_on_an_interface"", ""method"": ""get"", ""path"": ""/api/access/in/@{encodeURIComponent(variables('Interface ID'))}/rules""}, {""action"": ""Create_an_inbound_access_rule_on_an_interface"", ""method"": ""post"", ""path"": ""/api/access/in/@{encodeURIComponent(variables('Interface ID'))}/rules""}, {""action"": ""Remove_an_inbound_access_rule_on_an_interface"", ""method"": ""delete"", ""path"": ""/api/access/in/@{encodeURIComponent(variables('Interface ID'))}/rules/@{encodeURIComponent(items('For_each_over_ipAddresses')['extendedAceItemObjectId'])}""}]"
"Standalone Content","Playbooks","","Close-Incident-MCAS","Close-Incident-MCAS/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","2","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Cases/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}""}, {""action"": ""Change_incident_status"", ""method"": ""put"", ""path"": ""/Case/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/@{encodeURIComponent('Alert')}/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}/Status/@{encodeURIComponent('Closed')}""}]"
"Standalone Content","Playbooks","","Close-Incident-MCAS","Close-Incident-MCAS/azuredeploy.json","azuremonitorlogs","managedApi","false","false","1","","[variables('AzureMonitorLogsConnectionName')]","1","[{""action"": ""Run_query_and_list_results"", ""method"": ""post"", ""path"": ""/queryData""}]"
"Standalone Content","Playbooks","","Close-Incident-MCAS","Close-Incident-MCAS/azuredeploy.json","http","builtin","false","false","0","","","1","[{""action"": ""HTTP"", ""method"": ""POST"", ""uri"": ""@{variables('MCASURL')}/api/v1/alerts/@{body('Run_query_and_list_results')['value'][0]['AlertID']}/dismiss/""}]"
"Standalone Content","Playbooks","","Close-SentinelIncident-from-ServiceNow","Close-SentinelIncident-fromServiceNow/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('azuremonitorlogs')]","1","[{""action"": ""Add_comment_to_incident_(V2)"", ""method"": ""put"", ""path"": ""/Comment/@{encodeURIComponent(body('Parse_JSON_2')?['value']?[0]['SubId'])}/@{encodeURIComponent(body('Parse_JSON_2')?['value']?[0]['WorkspaceID'])}/@{encodeURIComponent(body('Parse_JSON_2')?['value']?[0]['RG'])}/@{encodeURIComponent('Incident')}/@{encodeURIComponent(body('Parse_JSON_2')?['value']?[0]['IncidentNumber'])}""}]"
"Standalone Content","Playbooks","","Close-SentinelIncident-from-ServiceNow","Close-SentinelIncident-fromServiceNow/azuredeploy.json","azuremonitorlogs","managedApi","false","false","1","","[variables('azuresentinel')]","1","[{""action"": ""Run_query_and_list_results"", ""method"": ""post"", ""path"": ""/queryData""}]"
"Standalone Content","Playbooks","","Close-SentinelIncident-from-ServiceNow","Close-SentinelIncident-fromServiceNow/azuredeploy.json","http","builtin","false","false","0","","","2","[{""action"": ""Close_Incident_"", ""method"": ""PUT"", ""uri"": ""https://management.azure.com/subscriptions/@{body('Parse_JSON_2')?['value']?[0]['SubId']}/resourceGroups/@{body('Parse_JSON_2')?['value']?[0]['RG']}/providers/Microsoft.OperationalInsights/workspaces/@{body('Parse_JSON_2')?['value']?[0]['WorkspaceName']}/providers/Microsoft.SecurityInsights/incidents/@{body('Parse_JSON_2')?['value']?[0]['IncidentName']}/?api-version=2020-01-01""}, {""action"": ""GEt_incident_-_bring_fresh_Etag"", ""method"": ""GET"", ""uri"": ""https://management.azure.com/subscriptions/@{body('Parse_JSON_2')?['value']?[0]['SubId']}/resourceGroups/@{body('Parse_JSON_2')?['value']?[0]['RG']}/providers/Microsoft.OperationalInsights/workspaces/@{body('Parse_JSON_2')?['value']?[0]['WorkspaceName']}/providers/Microsoft.SecurityInsights/incidents/@{body('Parse_JSON_2')?['value']?[0]['IncidentName']}/?api-version=2020-01-01""}]"
"","","","Comment-OriginAlertURL","Comment-OriginAlertURL/azuredeploy.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","1","[{""action"": ""Add_Original_Product's_Alert_URL_to_the_Sentinel_Incident_Comments"", ""method"": ""put"", ""path"": ""/Comment/@{encodeURIComponent(variables('SubscriptionId'))}/@{encodeURIComponent(variables('WorkspaceId'))}/@{encodeURIComponent(variables('RG'))}/@{encodeURIComponent('Alert')}/@{encodeURIComponent(items('For_each')?['SystemAlertId'])}""}]"
"","","","Comment-OriginAlertURL","Comment-OriginAlertURL/azuredeploy.json","azuremonitorlogs","managedApi","false","false","1","","[variables('AzureMonitorLogsConnectionName')]","1","[{""action"": ""Run_query_and_list_results"", ""method"": ""post"", ""path"": ""/queryData""}]"
"","","","Comment_RemediationSteps","Comment-RemediationSteps/azuredeploy_alert.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","3","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Incidents/subscriptions/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/workspaces/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/alerts/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}""}, {""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_(V3)_2"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"","","","Comment_RemediationSteps","Comment-RemediationSteps/azuredeploy_alert.json","azuremonitorlogs","managedApi","false","false","1","","[variables('AzureMonitorLogsConnectionName')]","1","[{""action"": ""Run_query_and_list_results"", ""method"": ""post"", ""path"": ""/queryData""}]"
"","","","Comment_RemediationSteps","Comment-RemediationSteps/azuredeploy_incident.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","2","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}, {""action"": ""Add_comment_to_incident_(V3)_2"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"","","","Comment_RemediationSteps","Comment-RemediationSteps/azuredeploy_incident.json","azuremonitorlogs","managedApi","false","false","1","","[variables('AzureMonitorLogsConnectionName')]","1","[{""action"": ""Run_query_and_list_results"", ""method"": ""post"", ""path"": ""/queryData""}]"
"Standalone Content","Playbooks","","Generate-Incident-Logic-App","Create Incidents From Http/azuredeploy.json","office365","managedApi","false","false","1","V1","[variables('Office365Connection')]","0",""
"Standalone Content","Playbooks","","Generate-Incident-Logic-App","Create Incidents From Http/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnection')]","0",""
"Standalone Content","Playbooks","","Generate-Incident-Logic-App","Create Incidents From Http/azuredeploy.json","microsoftsentinelconnection","managedApi","false","false","0","","","1","[{""action"": ""Create_incident"", ""method"": ""put"", ""path"": ""[concat('/Incidents/subscriptions/', subscription().subscriptionId, '/resourceGroups/', resourceGroup().name, '/workspaces/',parameters('WorkspaceName'))]""}]"
"Standalone Content","Playbooks","","Create-Incident-Logic-App","Create Incidents with Email/azuredeploy.json","office365","managedApi","false","false","1","V1","[variables('Office365Connection')]","0",""
"Standalone Content","Playbooks","","Create-Incident-Logic-App","Create Incidents with Email/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('MicrosoftSentinelConnection')]","0",""
"Standalone Content","Playbooks","","Create-Incident-Logic-App","Create Incidents with Email/azuredeploy.json","microsoftsentinelconnection","managedApi","false","false","0","","","1","[{""action"": ""Create_incident"", ""method"": ""put"", ""path"": ""[concat('/Incidents/subscriptions/', subscription().subscriptionId, '/resourceGroups/', resourceGroup().name, '/workspaces/',parameters('WorkspaceName'))]""}]"
"Standalone Content","Playbooks","","Create-Incident-Logic-App","Create Incidents with Email/azuredeploy.json","office365connection","managedApi","false","false","0","","","1","[{""action"": ""When_a_new_email_arrives"", ""method"": ""get"", ""path"": ""/Mail/OnNewEmail""}]"
"Standalone Content","Playbooks","","Create-AzureDevOpsTask-alert-trigger","Create-AzureDevOpsTask/alert-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","1","[{""action"": ""Add_comment_to_incident_(V2)"", ""method"": ""put"", ""path"": ""/Comment/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/@{encodeURIComponent(triggerBody()?['AlertType'])}/@{encodeURIComponent(triggerBody()?['ProviderAlertId'])}""}]"
"Standalone Content","Playbooks","","Create-AzureDevOpsTask-alert-trigger","Create-AzureDevOpsTask/alert-trigger/azuredeploy.json","visualstudioteamservices","managedApi","false","false","1","","[variables('AzureDevOpsConnectionName')]","1","[{""action"": ""Create_a_work_item"", ""method"": ""patch"", ""path"": ""/@{encodeURIComponent('DevOpsProject123')}/_apis/wit/workitems/$@{encodeURIComponent('Task')}""}]"
"Standalone Content","Playbooks","","Create-AzureDevOpsTask-incident-trigger","Create-AzureDevOpsTask/incident-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","1","[{""action"": ""Add_comment_to_incident_(V3)"", ""method"": ""post"", ""path"": ""/Incidents/Comment""}]"
"Standalone Content","Playbooks","","Create-AzureDevOpsTask-incident-trigger","Create-AzureDevOpsTask/incident-trigger/azuredeploy.json","visualstudioteamservices","managedApi","false","false","1","","[variables('AzureDevOpsConnectionName')]","1","[{""action"": ""Create_a_work_item"", ""method"": ""patch"", ""path"": ""/@{encodeURIComponent('test')}/_apis/wit/workitems/$@{encodeURIComponent('Task')}""}]"
"","","","PlaybookName","Create-AzureSnapshot/Create-Snapshot.json","azuremonitorlogs","managedApi","false","false","1","","[variables('AzureMonitorConnectionName')]","1","[{""action"": ""Get_Full_Alert_Details"", ""method"": ""post"", ""path"": ""/queryData""}]"
"","","","PlaybookName","Create-AzureSnapshot/Create-Snapshot.json","azuresentinel","managedApi","false","true","1","","[variables('AzureSentinelConnectionName')]","2","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Cases/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}""}, {""action"": ""Add_comment_to_incident_(V2)_2"", ""method"": ""put"", ""path"": ""/Comment/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/@{encodeURIComponent('Alert')}/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}""}]"
"","","","PlaybookName","Create-AzureSnapshot/Create-Snapshot.json","azuresentinel_1","managedApi","false","false","0","","","1","[{""action"": ""Entities_-_Get_Hosts"", ""method"": ""post"", ""path"": ""/entities/host""}]"
"","","","PlaybookName","Create-AzureSnapshot/Create-Snapshot.json","http","builtin","false","false","0","","","2","[{""action"": ""Create_Snapshot"", ""method"": ""PUT"", ""uri"": ""https://management.azure.com/subscriptions/@{split(body('Parse_VMData')?['id'],'/')[2]}/resourceGroups/@{split(body('Parse_VMData')?['id'],'/')[4]}/providers/Microsoft.Compute/snapshots/@{body('Parse_VMData')?['properties']?['osProfile']?['computerName']}@{body('Alert_-_Get_incident')?['properties']?['CaseNumber']}?api-version=2019-07-01""}, {""action"": ""Get-AzureVM"", ""method"": ""GET"", ""uri"": ""https://management.azure.com@{items('For_each')['ResourceId']}?api-version=2019-07-01""}]"
"Standalone Content","Playbooks","","IBMResilient-Incidents","Create-IBMResilientIncident/alert-trigger/azuredeploy.json","Resilient-Incidents","customApi","true","false","1","","[variables('IBMReslientConnectionName')]","5","[{""action"": ""create_IncidentArtifact"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_IncidentArtifact_2"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_IncidentArtifact_3"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_IncidentArtifact_4"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_incident"", ""method"": ""post"", ""path"": ""/incidents""}]"
"Standalone Content","Playbooks","","IBMResilient-Incidents","Create-IBMResilientIncident/alert-trigger/azuredeploy.json","azuresentinel","managedApi","false","true","1","V1","[variables('AzureSentinelConnectionName')]","4","[{""action"": ""Alert_-_Get_incident"", ""method"": ""get"", ""path"": ""/Incidents/subscriptions/@{encodeURIComponent(triggerBody()?['WorkspaceSubscriptionId'])}/resourceGroups/@{encodeURIComponent(triggerBody()?['WorkspaceResourceGroup'])}/workspaces/@{encodeURIComponent(triggerBody()?['WorkspaceId'])}/alerts/@{encodeURIComponent(triggerBody()?['SystemAlertId'])}""}, {""action"": ""Entities_-_Get_Accounts"", ""method"": ""post"", ""path"": ""/entities/account""}, {""action"": ""Entities_-_Get_Hosts"", ""method"": ""post"", ""path"": ""/entities/host""}, {""action"": ""Entities_-_Get_IPs"", ""method"": ""post"", ""path"": ""/entities/ip""}]"
"Standalone Content","Playbooks","","Create-IBMResilientIncident","Create-IBMResilientIncident/incident-trigger/azuredeploy.json","Resilient-Incidents","customApi","true","false","1","","[variables('IBMReslientConnectionName')]","5","[{""action"": ""create_IncidentArtifact"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_IncidentArtifact_2"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_IncidentArtifact_3"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_IncidentArtifact_4"", ""method"": ""post"", ""path"": ""/incidents/@{encodeURIComponent(body('create_incident')?['id'])}/artifacts""}, {""action"": ""create_incident"", ""method"": ""post"", ""path"": ""/incidents""}]"
