Entity,Pattern,Field,Value,Comment
Connector,RSASecurIDAMIntegration,additional_information,📖 **Related Documentation:** [RSA® SecurID Authentication Manager](https://www.securid.com/),
Connector,RSASecurIDAMIntegration,additional_information,📖 **Related Documentation:** [RSA® SecurID Authentication Manager events](https://community.rsa.com/t5/rsa-authentication-manager/rsa-authentication-manager-log-messages/ta-p/630160),
Connector,RSASecurIDAMIntegration,additional_information,📖 **Related Documentation:** [RSA® SecurID Authentication Manager documentation](https://community.rsa.com/t5/rsa-authentication-manager/getting-started-with-rsa-authentication-manager/ta-p/569582),
Connector,RidgeBotDataConnectorIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] RIDGEBOT - data connector for Microsoft Sentinel
Connector,RidgeBotDataConnectorIntegration,name,RIDGEBOT - data connector for Microsoft Sentinel Integration,
Connector,RidgeBotDataConnectorIntegration,description,"The RidgeBot integration lets users connect RidgeBot with Microsoft Sentinel, allowing creation of Dashboards, Workbooks, Notebooks and Alerts.",
Connector,RidgeBotDataConnectorIntegration,collection_method,AMA,
Connector,RidgeBotDataConnectorIntegration,event_vendor,RidgeSecurity,
Connector,RidgeBotDataConnectorIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""RidgeSecurity""], ""product"": []}}",
Connector,RidgeBotDataConnectorIntegration,filter_fields,"CommonSecurityLog.DeviceEventClassID == ""4001"" | CommonSecurityLog.DeviceVendor == ""RidgeSecurity""",
Connector,RidgeBotDataConnectorIntegration,tables,CommonSecurityLog,
Connector,SalesforceServiceCloudIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Salesforce Service Cloud
Connector,SalesforceServiceCloudIntegration,name,[DEPRECATED] Salesforce Service Cloud Integration,
Connector,SalesforceServiceCloudIntegration,description,"The Salesforce Service Cloud integration provides the capability to ingest information about your Salesforce operational events into Microsoft Sentinel through the REST API. The integration provides ability to review events in your org on an accelerated basis, get [event log files](https://developer.salesforce.com/docs/atlas.en-us.api_rest.meta/api_rest/event_log_file_hourly_overview.htm) in hourly increments for recent activity.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>",
Connector,SalesforceServiceCloudIntegration,collection_method,Azure Function,
Connector,SalesforceServiceCloudIntegration,tables,SalesforceServiceCloudV2_CL; SalesforceServiceCloud_CL,
Connector,SalesforceServiceCloudIntegration,additional_information,📖 **Related Documentation:** [event log files](https://developer.salesforce.com/docs/atlas.en-us.api_rest.meta/api_rest/event_log_file_hourly_overview.htm),
Connector,SalesforceServiceCloudIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,SlackAuditAPIIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Slack Audit
Connector,SlackAuditAPIIntegration,name,[DEPRECATED] Slack Audit Integration,
Connector,SlackAuditAPIIntegration,description,"The [Slack](https://slack.com) Audit integration provides the capability to ingest [Slack Audit Records](https://api.slack.com/admins/audit-logs) events into Microsoft Sentinel through the REST API. Refer to [API documentation](https://api.slack.com/admins/audit-logs#the_audit_event) for more information. The integration provides ability to get events which helps to examine potential security risks, analyze your team's use of collaboration, diagnose configuration problems and more.<p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>",
Connector,SlackAuditAPIIntegration,collection_method,Azure Function,
Connector,SlackAuditAPIIntegration,tables,SlackAuditNativePoller_CL; SlackAuditV2_CL; SlackAudit_CL,
Connector,SlackAuditAPIIntegration,additional_information,📖 **Related Documentation:** [Slack](https://slack.com),
Connector,SlackAuditAPIIntegration,additional_information,📖 **Related Documentation:** [Slack Audit Records](https://api.slack.com/admins/audit-logs),
Connector,SlackAuditAPIIntegration,additional_information,📖 **Related Documentation:** [API documentation](https://api.slack.com/admins/audit-logs#the_audit_event),
Connector,SlackAuditAPIIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,SnowflakeDataConnectorIntegration,entity_type,additional_connector,Based on deprecated connector: [DEPRECATED] Snowflake
Connector,SnowflakeDataConnectorIntegration,name,[DEPRECATED] Snowflake Integration,
Connector,SnowflakeDataConnectorIntegration,description,The Snowflake integration provides the capability to ingest Snowflake [login logs](https://docs.snowflake.com/en/sql-reference/account-usage/login_history.html) and [query logs](https://docs.snowflake.com/en/sql-reference/account-usage/query_history.html) into Microsoft Sentinel using the Snowflake Python integration. Refer to [Snowflake  documentation](https://docs.snowflake.com/en/user-guide/python-integration.html) for more information.<br><br><p><span style='color:red; font-weight:bold;'>NOTE</span>: microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate' style='color:#1890F1;'></p>,
Connector,SnowflakeDataConnectorIntegration,collection_method,Azure Function,
Connector,SnowflakeDataConnectorIntegration,tables,Snowflake_CL,
Connector,SnowflakeDataConnectorIntegration,additional_information,📖 **Related Documentation:** [login logs](https://docs.snowflake.com/en/sql-reference/account-usage/login_history.html),
Connector,SnowflakeDataConnectorIntegration,additional_information,📖 **Related Documentation:** [query logs](https://docs.snowflake.com/en/sql-reference/account-usage/query_history.html),
Connector,SnowflakeDataConnectorIntegration,additional_information,📖 **Related Documentation:** [Snowflake  documentation](https://docs.snowflake.com/en/user-guide/python-connector.html),
Connector,SnowflakeDataConnectorIntegration,additional_information,📖 **Related Documentation:** https://learn.microsoft.com/en-us/azure/azure-monitor/logs/custom-logs-migrate',
Connector,SonicWallFirewallIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] SonicWall Firewall via Legacy Agent
Connector,SonicWallFirewallIntegration,name,SonicWall Firewall via Legacy Agent Integration,
Connector,SonicWallFirewallIntegration,description,"Common Event Format (CEF) is an industry standard format on top of Syslog messages, used by SonicWall to allow event interoperability among different platforms. By connecting your CEF logs to Microsoft Sentinel, you can take advantage of search & correlation, alerting, and threat intelligence enrichment for each log.",
Connector,SonicWallFirewallIntegration,collection_method,MMA,
Connector,SonicWallFirewallIntegration,event_vendor,SonicWall,
Connector,SonicWallFirewallIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""SonicWall""], ""product"": []}}",
Connector,SonicWallFirewallIntegration,filter_fields,"CommonSecurityLog.DeviceVendor == ""SonicWall""",
Connector,SonicWallFirewallIntegration,tables,CommonSecurityLog,
Connector,SonicWallFirewallAmaIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] SonicWall Firewall via AMA
Connector,SonicWallFirewallAmaIntegration,name,SonicWall Firewall via AMA Integration,
Connector,SonicWallFirewallAmaIntegration,description,"Common Event Format (CEF) is an industry standard format on top of Syslog messages, used by SonicWall to allow event interoperability among different platforms. By connecting your CEF logs to Microsoft Sentinel, you can take advantage of search & correlation, alerting, and threat intelligence enrichment for each log.",
Connector,SonicWallFirewallAmaIntegration,collection_method,AMA,
Connector,SonicWallFirewallAmaIntegration,event_vendor,SonicWall,
Connector,SonicWallFirewallAmaIntegration,event_vendor_product_by_table,"{""CommonSecurityLog"": {""vendor"": [""SonicWall""], ""product"": []}}",
Connector,SonicWallFirewallAmaIntegration,filter_fields,"CommonSecurityLog.DeviceVendor =~ ""SonicWall""",
Connector,SonicWallFirewallAmaIntegration,tables,CommonSecurityLog,
Connector,SophosXGFirewallIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Sophos XG Firewall
Connector,SophosXGFirewallIntegration,name,Sophos XG Firewall Integration,
Connector,SophosXGFirewallIntegration,description,"The [Sophos XG Firewall](https://www.sophos.com/products/next-gen-firewall.aspx) allows you to easily connect your Sophos XG Firewall logs with Microsoft Sentinel, to view dashboards, create custom alerts, and improve investigations. Integrating Sophos XG Firewall with Microsoft Sentinel provides more visibility into your organization's firewall traffic and will enhance security monitoring capabilities.",
Connector,SophosXGFirewallIntegration,collection_method,MMA,
Connector,SophosXGFirewallIntegration,tables,Syslog,
Connector,SophosXGFirewallIntegration,additional_information,📖 **Related Documentation:** [Sophos XG Firewall](https://www.sophos.com/products/next-gen-firewall.aspx),
Connector,SophosXGFirewallIntegration,additional_information,🛠️ **Device Configuration:** [Follow these instructions](https://doc.sophos.com/nsg/sophos-firewall/20.0/Help/en-us/webhelp/onlinehelp/AdministratorHelp/SystemServices/LogSettings/SyslogServerAdd/index.html) to enable syslog streaming. Use the IP address or hostname for the Linux device.,Copied from SophosXGFirewall
Connector,SquidProxyIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Squid Proxy
Connector,SquidProxyIntegration,name,Squid Proxy Integration,
Connector,SquidProxyIntegration,description,The [Squid Proxy](http://www.squid-cache.org/) integration allows you to easily connect your Squid Proxy logs with Microsoft Sentinel. This gives you more insight into your organization's network proxy traffic and improves your security operation capabilities.,
Connector,SquidProxyIntegration,collection_method,MMA,
Connector,SquidProxyIntegration,tables,SquidProxy_CL,
Connector,SquidProxyIntegration,additional_information,📖 **Related Documentation:** [Squid Proxy](http://www.squid-cache.org/),
Connector,SquidProxyIntegration,additional_information,"🛠️ **Device Configuration:** Table: `SquidProxy_CL`. Log locations: Windows: `C:\Squid\var\log\squid\*.log`, Linux: `/var/log/squid/*.log`. See [Custom Logs via AMA configuration](https://learn.microsoft.com/azure/sentinel/unified-connector-custom-device#squidproxy).",Copied from SquidProxy
Connector,StealthwatchIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Cisco Secure Cloud Analytics
Connector,StealthwatchIntegration,name,Cisco Secure Cloud Analytics Integration,
Connector,StealthwatchIntegration,description,The [Cisco Secure Cloud Analytics](https://www.cisco.com/c/en/us/products/security/stealthwatch/index.html) integration provides the capability to ingest [Cisco Secure Cloud Analytics events](https://www.cisco.com/c/dam/en/us/td/docs/security/stealthwatch/management_console/securit_events_alarm_categories/7_4_2_Security_Events_and_Alarm_Categories_DV_2_1.pdf) into Microsoft Sentinel. Refer to [Cisco Secure Cloud Analytics documentation](https://www.cisco.com/c/dam/en/us/td/docs/security/stealthwatch/system_installation_configuration/7_5_0_System_Configuration_Guide_DV_1_3.pdf) for more information.,
Connector,StealthwatchIntegration,collection_method,MMA,
Connector,StealthwatchIntegration,tables,Syslog,
Connector,StealthwatchIntegration,additional_information,📖 **Related Documentation:** [Cisco Secure Cloud Analytics](https://www.cisco.com/c/en/us/products/security/stealthwatch/index.html),
Connector,StealthwatchIntegration,additional_information,📖 **Related Documentation:** [Cisco Secure Cloud Analytics events](https://www.cisco.com/c/dam/en/us/td/docs/security/stealthwatch/management_console/securit_events_alarm_categories/7_4_2_Security_Events_and_Alarm_Categories_DV_2_1.pdf),
Connector,StealthwatchIntegration,additional_information,📖 **Related Documentation:** [Cisco Secure Cloud Analytics documentation](https://www.cisco.com/c/dam/en/us/td/docs/security/stealthwatch/system_installation_configuration/7_5_0_System_Configuration_Guide_DV_1_3.pdf),
Connector,SymantecEndpointProtectionIntegration,entity_type,additional_connector,Based on deprecated connector: [Deprecated] Symantec Endpoint Protection
Connector,SymantecEndpointProtectionIntegration,name,Symantec Endpoint Protection Integration,
Connector,SymantecEndpointProtectionIntegration,description,The [Broadcom Symantec Endpoint Protection (SEP)](https://www.broadcom.com/products/cyber-security/endpoint/end-user/enterprise) integration allows you to easily connect your SEP logs with Microsoft Sentinel. This gives you more insight into your organization's network and improves your security operation capabilities.,
