"parser_name","parser_title","parser_version","parser_last_updated","parser_category","description","tables","source_file","github_url","solution_name","solution_folder","location","file_type","discovered"
"CymruScoutIdentity","Parser for CymruScoutIdentity","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Identity_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutIdentity.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutIdentity.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutIP","Parser for CymruScoutIP","1.1.0","2025-05-15","Microsoft Sentinel Parser","","Cymru_Scout_IP_Data_Details_CL, Cymru_Scout_IP_Data_Foundation_CL, Cymru_Scout_IP_Data_Summary_Certs_CL, Cymru_Scout_IP_Data_Summary_Details_CL, Cymru_Scout_IP_Data_Summary_Fingerprints_CL, Cymru_Scout_IP_Data_Summary_OpenPorts_CL, Cymru_Scout_IP_Data_Summary_PDNS_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutIP.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutOpenPortsData","Parser for CymruScoutOpenPorts","1.0.0","2025-05-06","Microsoft Sentinel Parser","","Open_Ports_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutOpenPortsData.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutOpenPortsData.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutPdnsData","Parser for CymruScoutPdns","1.0.0","2025-05-06","Microsoft Sentinel Parser","","PDNS_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutPdnsData.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutPdnsData.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutProtoByIP","Parser for CymruScoutProtoByIP","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Proto_By_IP_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutProtoByIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutProtoByIP.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutSummary","Parser for CymruScoutSummary","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Summary_Details_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutSummary.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutSummary.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutSummaryTopCerts","Parser for CymruScoutSummaryTopCerts","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Summary_Details_Top_Certs_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutSummaryTopCerts.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutSummaryTopCerts.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutSummaryTopFingerprints","Parser for CymruScoutSummaryTopFingerprints","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Summary_Details_Top_Fingerprints_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutSummaryTopFingerprints.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutSummaryTopFingerprints.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutSummaryTopOpenPorts","Parser for CymruScoutSummaryTopOpenPorts","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Summary_Details_Top_Open_Ports_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutSummaryTopOpenPorts.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutSummaryTopOpenPorts.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutSummaryTopPdns","Parser for CymruScoutSummaryTopPdns","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Summary_Details_Top_Pdns_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutSummaryTopPdns.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutSummaryTopPdns.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutTopAsnsByIP","Parser for CymruScoutTopAsnsByIP","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Top_Asns_By_IP_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutTopAsnsByIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutTopAsnsByIP.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutTopCountryCodesByIP","Parser for CymruScoutTopCountryCodesByIP","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Top_Country_Codes_By_IP_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutTopCountryCodesByIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutTopCountryCodesByIP.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutTopServicesByIP","Parser for CymruScoutTopServicesByIP","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Top_Services_By_IP_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutTopServicesByIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutTopServicesByIP.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutTopTagsByIP","Parser for CymruScoutTopTagsByIP","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Top_Tags_By_IP_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutTopTagsByIP.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutTopTagsByIP.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutWhois","Parser for CymruScoutWhois","1.0.0","2024-07-08","Microsoft Sentinel Parser","","Whois_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutWhois.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutWhois.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"CymruScoutX509Data","Parser for CymruScoutX509","1.0.0","2025-05-06","Microsoft Sentinel Parser","","X509_Data_CL","Solutions/Team Cymru Scout/Parsers/CymruScoutX509Data.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Team%20Cymru%20Scout/Parsers/CymruScoutX509Data.yaml","Team Cymru Scout","Team Cymru Scout","solution","yaml","false"
"afad_parser","Parser for afad_parser","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Tenable_IE_CL, USAGE, alert","Solutions/Tenable App/Parsers/afad_parser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tenable%20App/Parsers/afad_parser.yaml","Tenable App","Tenable App","solution","yaml","false"
"TenableVMAssets","Parser for TenableVMAssets","1.0.0","2025-05-23","Microsoft Sentinel Parser","","Tenable_VM_Asset_CL","Solutions/Tenable App/Parsers/TenableVMAssets.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tenable%20App/Parsers/TenableVMAssets.yaml","Tenable App","Tenable App","solution","yaml","false"
"TenableVMVulnerabilities","Parser for TenableVMVulnerabilities","1.0.0","2025-05-23","Microsoft Sentinel Parser","","Tenable_VM_Vuln_CL","Solutions/Tenable App/Parsers/TenableVMVulnerabilities.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tenable%20App/Parsers/TenableVMVulnerabilities.yaml","Tenable App","Tenable App","solution","yaml","false"
"afad_parser","Parser for afad_parser","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Tenable_ad_CL, USAGE, alert","Solutions/TenableAD/Parsers/afad_parser.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TenableAD/Parsers/afad_parser.yaml","TenableAD","TenableAD","solution","yaml","true"
"afad_parser","afad_parser","","","","","Tenable_ad_CL, USAGE, alert","Solutions/TenableAD/Parsers/afad_parser.kql","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TenableAD/Parsers/afad_parser.kql","TenableAD","TenableAD","solution","kql","true"
"TenableIOAssets","Parser for TenableIOAssets","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Tenable_IO_Assets_CL","Solutions/TenableIO/Parsers/TenableIOAssets.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TenableIO/Parsers/TenableIOAssets.yaml","TenableIO","TenableIO","solution","yaml","true"
"TenableIOVulnerabilities","Parser for TenableIOVulnerabilities","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Tenable_IO_Vuln_CL","Solutions/TenableIO/Parsers/TenableIOVulnerabilities.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TenableIO/Parsers/TenableIOVulnerabilities.yaml","TenableIO","TenableIO","solution","yaml","true"
"TheHive","Parser for TheHive","1.0.0","2023-08-23","Microsoft Sentinel Parser","","TheHive_CL","Solutions/TheHive/Parsers/TheHive.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TheHive/Parsers/TheHive.yaml","TheHive","TheHive","solution","yaml","false"
"ThreatIntelIndicatorsv2","Parser for ThreatIntelIndicators","1.0.0","2025-03-20","Microsoft Sentinel Parser","","ThreatIntelIndicators","Solutions/Threat Intelligence (NEW)/Parsers/ThreatIntelIndicatorsv2.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29/Parsers/ThreatIntelIndicatorsv2.yaml","Threat Intelligence (NEW)","Threat Intelligence (NEW)","solution","yaml","false"
"TomcatEvent","Parser for TomcatEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","Tomcat_CL","Solutions/Tomcat/Parsers/TomcatEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tomcat/Parsers/TomcatEvent.yaml","Tomcat","Tomcat","solution","yaml","false"
"TomcatEvent","TomcatEvent","","","","","Tomcat_CL","Solutions/Tomcat/Parsers/TomcatEvent.txt","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tomcat/Parsers/TomcatEvent.txt","Tomcat","Tomcat","solution","txt","true"
"TMApexOneEvent","Parser for TMApexOneEvent","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Trend Micro Apex One/Parsers/TMApexOneEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One/Parsers/TMApexOneEvent.yaml","Trend Micro Apex One","Trend Micro Apex One","solution","yaml","false"
"TrendMicroCAS","Parser for TrendMicroCAS","1.0.0","2023-08-23","Microsoft Sentinel Parser","","TrendMicroCAS_CL","Solutions/Trend Micro Cloud App Security/Parsers/TrendMicroCAS.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Cloud%20App%20Security/Parsers/TrendMicroCAS.yaml","Trend Micro Cloud App Security","Trend Micro Cloud App Security","solution","yaml","true"
"TrendMicroDeepSecurity","Parser for TrendMicroDeepSecurity","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Trend Micro Deep Security/Parsers/TrendMicroDeepSecurity.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Deep%20Security/Parsers/TrendMicroDeepSecurity.yaml","Trend Micro Deep Security","Trend Micro Deep Security","solution","yaml","false"
"TrendMicroTippingPoint","Parser for TrendMicroTippingPoint","1.0.0","2023-08-23","Microsoft Sentinel Parser","","CommonSecurityLog","Solutions/Trend Micro TippingPoint/Parsers/TrendMicroTippingPoint.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20TippingPoint/Parsers/TrendMicroTippingPoint.yaml","Trend Micro TippingPoint","Trend Micro TippingPoint","solution","yaml","false"
"UbiquitiAuditEvent","Parser for UbiquitiAuditEvent","1.1.0","2025-12-10","Microsoft Sentinel Parser","","Ubiquiti_CL","Solutions/Ubiquiti UniFi/Parsers/UbiquitiAuditEvent.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Ubiquiti%20UniFi/Parsers/UbiquitiAuditEvent.yaml","Ubiquiti UniFi","Ubiquiti UniFi","solution","yaml","false"
"VectraStream_function","Parser for VectraStream_function","1.0.0","2023-08-23","Microsoft Sentinel Parser","","VectraStream_CL","Solutions/Vectra AI Stream/Parsers/VectraStream_function.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/VectraStream_function.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_beacon","vectra_beacon parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_beacon_CL","Solutions/Vectra AI Stream/Parsers/vectra_beacon.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_beacon.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_dcerpc","vectra_dcerpc parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_dcerpc_CL","Solutions/Vectra AI Stream/Parsers/vectra_dcerpc.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_dcerpc.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_dhcp","vectra_dhcp parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_dhcp_CL","Solutions/Vectra AI Stream/Parsers/vectra_dhcp.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_dhcp.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_dns","vectra_dns parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_dns_CL","Solutions/Vectra AI Stream/Parsers/vectra_dns.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_dns.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_http","vectra_http parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_http_CL","Solutions/Vectra AI Stream/Parsers/vectra_http.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_http.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_isession","vectra_isession parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_isession_CL","Solutions/Vectra AI Stream/Parsers/vectra_isession.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_isession.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_kerberos","vectra_kerberos parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_kerberos_CL","Solutions/Vectra AI Stream/Parsers/vectra_kerberos.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_kerberos.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_ldap","vectra_ldap parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_ldap_CL","Solutions/Vectra AI Stream/Parsers/vectra_ldap.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_ldap.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_match","vectra_match parser for Vectra AI","1.0.0","2024-11-15","Microsoft Sentinel Parser","","vectra_match_CL","Solutions/Vectra AI Stream/Parsers/vectra_match.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_match.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_ntlm","vectra_ntlm parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_ntlm_CL","Solutions/Vectra AI Stream/Parsers/vectra_ntlm.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_ntlm.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_radius","vectra_radius parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_radius_CL","Solutions/Vectra AI Stream/Parsers/vectra_radius.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_radius.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_rdp","vectra_rdp parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_rdp_CL","Solutions/Vectra AI Stream/Parsers/vectra_rdp.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_rdp.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_smbfiles","vectra_smbfiles parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_smbfiles_CL","Solutions/Vectra AI Stream/Parsers/vectra_smbfiles.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_smbfiles.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_smbmapping","vectra_smbmapping parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_smbmapping_CL","Solutions/Vectra AI Stream/Parsers/vectra_smbmapping.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_smbmapping.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_smtp","vectra_smtp parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_smtp_CL","Solutions/Vectra AI Stream/Parsers/vectra_smtp.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_smtp.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_ssh","vectra_ssh parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_ssh_CL","Solutions/Vectra AI Stream/Parsers/vectra_ssh.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_ssh.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_ssl","vectra_ssl parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_ssl_CL","Solutions/Vectra AI Stream/Parsers/vectra_ssl.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_ssl.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_stream","vectra_stream parser for Vectra AI","1.0.1","2024-11-15","Microsoft Sentinel Parser","","","Solutions/Vectra AI Stream/Parsers/vectra_stream.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_stream.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"vectra_x509","vectra_x509 parser for Vectra AI","1.0.0","2024-04-26","Microsoft Sentinel Parser","","vectra_x509_CL","Solutions/Vectra AI Stream/Parsers/vectra_x509.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Parsers/vectra_x509.yaml","Vectra AI Stream","Vectra AI Stream","solution","yaml","false"
"VectraAudits","Parser for VectraAudits","1.1.0","2025-09-08","Microsoft Sentinel Parser","","Audits_Data_CL","Solutions/Vectra XDR/Parsers/VectraAudits.yaml","https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20XDR/Parsers/VectraAudits.yaml","Vectra XDR","Vectra XDR","solution","yaml","false"
