solution_name,solution_folder,publisher,support_tier,categories,version,is_published,connector_count,connector_id,connector_title,collection_method,is_deprecated,tables,reason,solution_github_link,connector_github_link
Threat Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,Microsoft Corporation,Microsoft,domains,3.1.3,true,5,PremiumMicrosoftDefenderForThreatIntelligence,Premium Microsoft Defender Threat Intelligence,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_PremiumMicrosoftDefenderThreatIntelligence.json
Threat Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,Microsoft Corporation,Microsoft,domains,3.1.3,true,5,ThreatIntelligence,Threat Intelligence Platforms,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_ThreatIntelligence.json
Threat Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,Microsoft Corporation,Microsoft,domains,3.1.3,true,5,ThreatIntelligenceTaxii,Threat intelligence - TAXII,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_ThreatIntelligenceTaxii.json
Threat Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,Microsoft Corporation,Microsoft,domains,3.1.3,true,5,ThreatIntelligenceUploadIndicatorsAPI,Threat Intelligence Upload API (Preview),Unknown,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_ThreatIntelligenceUploadIndicators_ForGov.json
Threat Intelligence (NEW),https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,Microsoft Corporation,Microsoft,domains,3.0.11,true,6,MicrosoftDefenderThreatIntelligence,Microsoft Defender Threat Intelligence,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_MicrosoftDefenderThreatIntelligence.json
Threat Intelligence (NEW),https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,Microsoft Corporation,Microsoft,domains,3.0.11,true,6,PremiumMicrosoftDefenderForThreatIntelligence,Premium Microsoft Defender Threat Intelligence,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_PremiumMicrosoftDefenderThreatIntelligence.json
Threat Intelligence (NEW),https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,Microsoft Corporation,Microsoft,domains,3.0.11,true,6,ThreatIntelligence,Threat Intelligence Platforms,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_ThreatIntelligence.json
Threat Intelligence (NEW),https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,Microsoft Corporation,Microsoft,domains,3.0.11,true,6,ThreatIntelligenceTaxii,Threat intelligence - TAXII,Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_ThreatIntelligenceTaxii.json
Threat Intelligence (NEW),https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,Microsoft Corporation,Microsoft,domains,3.0.11,true,6,ThreatIntelligenceTaxiiExport,Threat intelligence - TAXII Export (Preview),Native,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29/Data%20Connectors/template_ThreatIntelligenceTaxiiExport.json
Threat Intelligence (NEW),https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,Microsoft Corporation,Microsoft,domains,3.0.11,true,6,ThreatIntelligenceUploadIndicatorsAPI,Threat Intelligence Upload API (Preview),Unknown,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence%20%28NEW%29,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Threat%20Intelligence/Data%20Connectors/template_ThreatIntelligenceUploadIndicators_ForGov.json
Tomcat,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tomcat,Microsoft Corporation,Microsoft,domains,3.0.1,true,1,ApacheTomcat,[Deprecated] Apache Tomcat,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tomcat,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tomcat/Data%20Connectors/Connector_Tomcat_agent.json
TransmitSecurity,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TransmitSecurity,Transmit Security,Partner,domains,3.0.2,true,1,TransmitSecurity,Transmit Security Connector,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TransmitSecurity,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/TransmitSecurity/Data%20Connectors/TransmitSecurity_API_FunctionApp.JSON
Trend Micro Apex One,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One,Microsoft Corporation,Microsoft,domains,3.0.3,true,2,TrendMicroApexOne,[Deprecated] Trend Micro Apex One via Legacy Agent,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One/Data%20Connectors/TrendMicro_ApexOne.json
Trend Micro Apex One,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One,Microsoft Corporation,Microsoft,domains,3.0.3,true,2,TrendMicroApexOneAma,[Deprecated] Trend Micro Apex One via AMA,AMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Apex%20One/Data%20Connectors/template_TrendMicro_ApexOneAMA.json
Trend Micro Cloud App Security,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Cloud%20App%20Security,Microsoft Corporation,Microsoft,domains,2.0.0,false,1,TrendMicroCAS,Trend Micro Cloud App Security,Azure Function,false,,Solution not published on Azure Marketplace,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Cloud%20App%20Security,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Cloud%20App%20Security/Data%20Connectors/TerndMicroCAS_API_FunctionApp.json
Trend Micro Deep Security,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Deep%20Security,Trend Micro,Partner,domains,3.0.1,true,1,TrendMicro,[Deprecated] Trend Micro Deep Security via Legacy,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Deep%20Security,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Deep%20Security/Data%20Connectors/TrendMicroDeepSecurity.json
Trend Micro TippingPoint,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20TippingPoint,Trend Micro,Partner,domains,3.0.1,true,1,TrendMicroTippingPoint,[Deprecated] Trend Micro TippingPoint via Legacy,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20TippingPoint,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20TippingPoint/Data%20Connectors/TrendMicroTippingPoint.json
Trend Micro Vision One,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Vision%20One,Trend Micro,Partner,domains,3.0.0,true,1,TrendMicroXDR,Trend Vision One,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Vision%20One,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Trend%20Micro%20Vision%20One/Data%20Connectors/TrendMicroXDR.json
Tropico,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico,TROPICO Security,Partner,domains,3.0.0,true,3,TropicoAlertsDefinition,Tropico Security - Alerts,CCF,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico/Data%20Connectors/TropicoAlerts_CCF/TropicoAlerts_ConnectorDefinition.json
Tropico,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico,TROPICO Security,Partner,domains,3.0.0,true,3,TropicoEventsDefinition,Tropico Security - Events,CCF,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico/Data%20Connectors/TropicoEvents_CCF/TropicoEvents_ConnectorDefinition.json
Tropico,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico,TROPICO Security,Partner,domains,3.0.0,true,3,TropicoIncidentsDefinition,Tropico Security - Incidents,CCF,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Tropico/Data%20Connectors/TropicoIncidents_CCF/TropicoIncidents_ConnectorDefinition.json
Ubiquiti UniFi,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Ubiquiti%20UniFi,Microsoft Corporation,Microsoft,domains,3.0.3,true,1,UbiquitiUnifi,[Deprecated] Ubiquiti UniFi,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Ubiquiti%20UniFi,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Ubiquiti%20UniFi/Data%20Connectors/Connector_Ubiquiti_agent.json
Valence Security,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Valence%20Security,Valence Security,Partner,domains,1.0.0,true,1,ValenceSecurity,SaaS Security,REST API,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Valence%20Security,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Valence%20Security/Data%20Connectors/ValenceSecurity.json
vArmour Application Controller,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/vArmour%20Application%20Controller,vArmour Networks,Partner,domains,3.0.1,true,2,vArmourAC,[Deprecated] vArmour Application Controller via Legacy Agent,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/vArmour%20Application%20Controller,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/vArmour%20Application%20Controller/Data%20Connectors/Connector_vArmour_AppController_CEF.json
vArmour Application Controller,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/vArmour%20Application%20Controller,vArmour Networks,Partner,domains,3.0.1,true,2,vArmourACAma,[Deprecated] vArmour Application Controller via AMA,AMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/vArmour%20Application%20Controller,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/vArmour%20Application%20Controller/Data%20Connectors/template_vArmour_AppControllerAMA.json
Varonis Purview,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Varonis%20Purview,Varonis,Partner,domains,3.0.0,true,1,VaronisPurviewPush,Varonis Purview Push Connector,CCF,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Varonis%20Purview,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Varonis%20Purview/Data%20Connectors/VaronisPurview_ccp/VaronisPurview_connectorDefinition.json
VaronisSaaS,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VaronisSaaS,Varonis,Partner,domains,3.0.3,true,1,VaronisSaaS,Varonis SaaS,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VaronisSaaS,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VaronisSaaS/Data%20Connectors/VaronisSaaS_API_FunctionApp.json
Vectra AI Detect,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Detect,Vectra AI,Partner,domains,3.0.2,true,2,AIVectraDetect,[Deprecated] Vectra AI Detect via Legacy Agent,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Detect,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Detect/Data%20Connectors/AIVectraDetect.json
Vectra AI Detect,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Detect,Vectra AI,Partner,domains,3.0.2,true,2,AIVectraDetectAma,[Deprecated] Vectra AI Detect via AMA,AMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Detect,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Detect/Data%20Connectors/template_AIVectraDetectAma.json
Vectra AI Stream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream,Vectra AI,Partner,domains,3.0.1,true,2,AIVectraStream,AI Vectra Stream via Legacy Agent,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Data%20Connectors/Connector_VectraAI_Stream.json
Vectra AI Stream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream,Vectra AI,Partner,domains,3.0.1,true,2,VectraStreamAma,[Recommended] Vectra AI Stream via AMA,AMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20AI%20Stream/Data%20Connectors/template_VectraStreamAma.json
Vectra XDR,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20XDR,Vectra Support,Partner,domains,3.3.0,true,1,VectraXDR,Vectra XDR,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20XDR,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Vectra%20XDR/Data%20Connectors/VectraDataConnector/VectraXDR_API_FunctionApp.json
Veeam,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Veeam,Veeam Software,Partner,domains,3.0.1,true,1,VeeamCustomTablesDataConnector,Veeam Data Connector (using Azure Functions),Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Veeam,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/Veeam/Data%20Connectors/Veeam_API_FunctionApp.json
VirtualMetric DataStream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream,VirtualMetric,Partner,domains,3.0.0,true,3,VirtualMetricDirectorProxy,VirtualMetric Director Proxy,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream/Data%20Connectors/VirtualMetric-DirectorProxy/Template_DirectorProxy.json
VirtualMetric DataStream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream,VirtualMetric,Partner,domains,3.0.0,true,3,VirtualMetricMSSentinelConnector,VirtualMetric DataStream for Microsoft Sentinel,AMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream/Data%20Connectors/VirtualMetric-Sentinel/Template_Sentinel.json
VirtualMetric DataStream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream,VirtualMetric,Partner,domains,3.0.0,true,3,VirtualMetricMSSentinelDataLakeConnector,VirtualMetric DataStream for Microsoft Sentinel data lake,AMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VirtualMetric%20DataStream/Data%20Connectors/VirtualMetric-SentinelDataLake/Template_SentinelDataLake.json
VMRay,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMRay,VMRay,Partner,domains,3.0.0,true,1,VMRay,VMRayThreatIntelligence,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMRay,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMRay/Data%20Connectors/VMRayThreatIntelligence_FunctionApp.json
VMware Carbon Black Cloud,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud,Microsoft,Microsoft,domains,3.0.1,true,2,VMwareCarbonBlack,VMware Carbon Black Cloud,Azure Function,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud/Data%20Connectors/VMwareCarbonBlack_API_FunctionApp.json
VMware Carbon Black Cloud,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud,Microsoft,Microsoft,domains,3.0.1,true,2,carbonBlackAWSS3,VMware Carbon Black Cloud via AWS S3,CCF,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud/Data%20Connectors/CarbonBlackViaAWSS3_ConnectorDefinition.json;https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20Carbon%20Black%20Cloud/Data%20Connectors/VMwareCarbonBlackCloud_ccp/CarbonBlack_DataConnectorDefination.json
VMware SASE,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20SD-WAN%20and%20SASE,VMware by Broadcom,Partner,domains,1.0.0,false,1,VMwareSDWAN,VMware SD-WAN and SASE Connector,Azure Function,false,,Solution not published on Azure Marketplace,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20SD-WAN%20and%20SASE,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20SD-WAN%20and%20SASE/Data%20Connectors/Function%20App%20Connector/VMwareSASE_API_FunctionApp.json
VMware vCenter,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20vCenter,Microsoft Corporation,Microsoft,domains,3.0.3,true,1,VMwarevCenter,[Deprecated] VMware vCenter,MMA,false,,,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20vCenter,https://github.com/Azure/Azure-Sentinel/blob/master/Solutions/VMware%20vCenter/Data%20Connectors/Connector_Syslog_vcenter.json
