parser_name,equivalent_builtin,schema,schema_version,parser_type,parser_title,parser_version,parser_last_updated,product_name,description,tables,sub_parsers,parser_params,references,source_file,github_url
ASimRegistryEventVMwareCarbonBlackCloud,_ASim_RegistryEvent_VMwareCarbonBlackCloud,RegistryEvent,0.1.2,source,Registry Event ASIM Parser for VMware Carbon Black Cloud,0.1.1,"Oct 10, 2023",VMware Carbon Black Cloud,"This ASIM parser supports normalizing VMware Carbon Black Cloud logs to the ASIM Registry Event normalized schema. VMware Carbon Black Cloud events are captured through VMware Carbon Black Cloud data connector which ingests Carbon Black Audit, Notification and Event data into Microsoft Sentinel through the REST API.",CarbonBlackEvents_CL,,disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM);[VMware Carbon Black Cloud documentation](https://developer.carbonblack.com/reference/carbon-black-cloud/ https://developer.carbonblack.com/reference/cb-threathunter/latest/event-search-fields/),Parsers\ASimRegistryEvent\Parsers\ASimRegistryEventVMwareCarbonBlackCloud.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/ASimRegistryEventVMwareCarbonBlackCloud.yaml
imRegistry,_Im_RegistryEvent,RegistryEvent,0.1.2,union,Registry Event ASIM Parser,0.1.4,"Jun 3, 2024",Source Agnostic,This ASIM parser supports normalizing Registry Event logs from all supported sources to the ASIM Registry Event normalized schema.,,_Im_RegistryEvent_Empty;_Im_RegistryEvent_Microsoft365D;_Im_RegistryEvent_MicrosoftSysmon;_Im_RegistryEvent_MicrosoftSysmonWindowsEvent;_Im_RegistryEvent_MicrosoftWindowsEvent;_Im_RegistryEvent_MicrosoftSecurityEvent;_Im_RegistryEvent_SentinelOne;_Im_RegistryEvent_Native;_Im_RegistryEvent_VMwareCarbonBlackCloud;_Im_RegistryEvent_TrendMicroVisionOne,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False;pack:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM),Parsers\ASimRegistryEvent\Parsers\imRegistryEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/imRegistryEvent.yaml
vimRegistryEventEmpty,_Im_RegistryEvent_Empty,RegistryEvent,0.1.0,empty,Registry Event ASIM schema function,0.1.1,"Oct 08, 2023",Microsoft,This function returns an empty ASIM Registry Event schema,,,,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventEmpty.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventEmpty.yaml
vimRegistryEventMicrosoft365D,_Im_RegistryEvent_Microsoft365D,RegistryEvent,0.1.0,source,Registry Event ASIM parser for Microsoft 365 Defender for Endpoint,0.1.2,"Oct 10, 2023",Microsoft 365 Defender for Endpoint,"This ASIM parser supports normalizing Microsoft 365 Defender for endpoint logs, produced by the Microsoft Sentinel Microsoft 365 Defender connector, to the ASIM Registry Event normalized schema.",DeviceRegistryEvents,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventMicrosoft365D.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventMicrosoft365D.yaml
vimRegistryEventMicrosoftSecurityEvent,_Im_RegistryEvent_MicrosoftSecurityEvent,RegistryEvent,0.1.2,source,Registry Event ASIM filtering parser for Microsoft Windows Events and Security Events (registry creation event),0.3.1,"Jun 18, 2024",Security Events,"This ASIM parser supports normalizing Microsoft Windows events (event numbers 4657 and 4663), logs ingested in 'SecurityEvent' table to the ASIM Registry Event normalized schema.",SecurityEvent,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https://aka.ms/AboutASIM);[Reference for access rights](https://learn.microsoft.com/en-us/windows/win32/sysinfo/registry-key-security-and-access-rights),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventMicrosoftSecurityEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventMicrosoftSecurityEvent.yaml
vimRegistryEventMicrosoftSysmon,_Im_RegistryEvent_MicrosoftSysmon,RegistryEvent,0.1.2,source,Registry Event ASIM filtering parser for Microsoft Sysmon (registry creation event),0.3.1,"Jun 18, 2024",Microsoft Sysmon,"This ASIM parser supports normalizing Microsoft Sysmon events (event number 12, 13, 14) logs ingested in 'Event' table to the ASIM Registry Event normalized schema.",Event,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventMicrosoftSysmon.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventMicrosoftSysmon.yaml
vimRegistryEventMicrosoftSysmonWindowsEvent,_Im_RegistryEvent_MicrosoftSysmonWindowsEvent,RegistryEvent,0.1.2,source,Registry Event ASIM filtering parser for Microsoft Sysmon (registry creation event),0.3.1,"Jun 18, 2024",Microsoft Sysmon,"This ASIM parser supports normalizing Microsoft Sysmon events (event number 12, 13, 14) logs ingested in 'WindowsEvent' table to the ASIM Registry Event normalized schema.",WindowsEvent,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventMicrosoftSysmonWindowsEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventMicrosoftSysmonWindowsEvent.yaml
vimRegistryEventMicrosoftWindowsEvent,_Im_RegistryEvent_MicrosoftWindowsEvent,RegistryEvent,0.1.2,source,Registry Event ASIM filtering parser for Microsoft Windows Events and Security Events (registry creation event),0.3.1,"Jun 18, 2024",Security Events,"This ASIM parser supports normalizing Microsoft Windows events (event numbers 4657 and 4663), logs ingested in 'WindowsEvent' table to the ASIM Registry Event normalized schema.",WindowsEvent,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https://aka.ms/AboutASIM);[Reference for access rights](https://learn.microsoft.com/en-us/windows/win32/sysinfo/registry-key-security-and-access-rights),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventMicrosoftWindowsEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventMicrosoftWindowsEvent.yaml
vimRegistryEventNative,_Im_RegistryEvent_Native,RegistryEvent,0.1.2,source,Registry Event ASIM filtering  parser for Microsoft Sentinel native Registry Event table,0.1.0,Nov 22 2023,Native,"This ASIM parser supports normalizing the native Registry Event table (ASimRegistryEventLogs) to the ASIM Registry Event normalized schema. While the native table is ASIM compliant, the parser is needed to add capabilities, such as aliases, available only at query time.",ASimRegistryEventLogs,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventNative.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventNative.yaml
vimRegistryEventSentinelOne,_Im_RegistryEvent_SentinelOne,RegistryEvent,0.1.2,source,Registry Event ASIM Parser for SentinelOne,0.1.1,"Nov 19, 2023",SentinelOne,"This ASIM parser supports normalizing SentinelOne logs to the ASIM Registry Event normalized schema. SentinelOne events are captured through SentinelOne data connector which ingests SentinelOne server objects such as Threats, Agents, Applications, Activities, Policies, Groups, and more events into Microsoft Sentinel through the REST API.",SentinelOne_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registrydata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM);[SentinelOne documentation](https://<SOneInstanceDomain>.sentinelone.net/api-doc/overview),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventSentinelOne.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventSentinelOne.yaml
vimRegistryEventTrendMicroVisionOne,_Im_RegistryEvent_TrendMicroVisionOne,RegistryEvent,0.1.2,source,Registry Event ASIM Parser for Trend Micro Vision One,0.1.0,"Oct 12, 2023",Trend Micro Vision One,This ASIM parser supports normalizing Trend Micro Vision One logs to the ASIM Registry Event normalized schema. Trend Micro Vision One events are captured through Trend Vision One data connector which ingests XDR logs into Microsoft Sentinel through the Trend Vision One API.,TrendMicro_XDR_OAT_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registryvaluedata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM);[Trend Micro Vision One documentation](https://docs.trendmicro.com/en-us/enterprise/trend-vision-one/xdr-part/search-app/data-mapping-intro/data-mapping-detecti.aspx https://automation.trendmicro.com/xdr/api-v3#tag/Observed-Attack-Techniques-Pipeline/paths/~1v3.0~1oat~1dataPipelines~1%7Bid%7D~1packages~1%7BpackageId%7D/get https://automation.trendmicro.com/xdr/api-v3#tag/Observed-Attack-Techniques/paths/~1v3.0~1oat~1detections/get),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventTrendMicroVisionOne.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventTrendMicroVisionOne.yaml
vimRegistryEventVMwareCarbonBlackCloud,_Im_RegistryEvent_VMwareCarbonBlackCloud,RegistryEvent,0.1.2,source,Registry Event ASIM Parser for VMware Carbon Black Cloud,0.1.1,"Oct 10, 2023",VMware Carbon Black Cloud,"This ASIM parser supports normalizing VMware Carbon Black Cloud logs to the ASIM Registry Event normalized schema. VMware Carbon Black Cloud events are captured through VMware Carbon Black Cloud data connector which ingests Carbon Black Audit, Notification and Event data into Microsoft Sentinel through the REST API.",CarbonBlackEvents_CL,,starttime:datetime=datetime(null);endtime:datetime=datetime(null);eventtype_in:dynamic=dynamic([]);actorusername_has_any:dynamic=dynamic([]);registrykey_has_any:dynamic=dynamic([]);registryvalue_has_any:dynamic=dynamic([]);registryvaluedata_has_any:dynamic=dynamic([]);dvchostname_has_any:dynamic=dynamic([]);disabled:bool=False,[ASIM Registry Schema](https://aka.ms/ASimRegistryEventDoc);[ASIM](https:/aka.ms/AboutASIM);[VMware Carbon Black Cloud documentation](https://developer.carbonblack.com/reference/carbon-black-cloud/ https://developer.carbonblack.com/reference/cb-threathunter/latest/event-search-fields/),Parsers\ASimRegistryEvent\Parsers\vimRegistryEventVMwareCarbonBlackCloud.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimRegistryEvent/Parsers/vimRegistryEventVMwareCarbonBlackCloud.yaml
ASimUserManagement,_ASim_UserManagement,UserManagement,0.1,union,User Management ASIM parser,0.1.2,"06 Mar, 2024",Source agnostic,This ASIM parser supports normalizing User Management logs from all supported sources to the ASIM User Management normalized schema.,,_Im_UserManagement_Empty;_ASim_UserManagement_CiscoISE;_ASim_UserManagement_LinuxAuthpriv;_ASim_UserManagement_MicrosoftSecurityEvent;_ASim_UserManagement_MicrosoftWindowsEvent;_ASim_UserManagement_SentinelOne;_ASim_UserManagement_Native,pack:bool=False,[ASIM UserManagement Schema](https://aka.ms/ASimUserManagementDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimUserManagement\Parsers\ASimUserManagement.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimUserManagement/Parsers/ASimUserManagement.yaml
ASimUserManagementCiscoISE,_ASim_UserManagement_CiscoISE,UserManagement,0.1.1,source,User Management ASIM parser for Cisco ISE,0.1.2,"Mar 15, 2024",Cisco ISE,This ASIM parser supports normalizing user management activity in the Cisco ISE events to the ASIM User Management schema.,,,disabled:bool=False,[ASIM User Management Schema](https://aka.ms/ASimUserManagementDoc);[ASIM](https:/aka.ms/AboutASIM);[Cisco ISE Security Events](https://www.cisco.com/c/en/us/td/docs/security/ise/3-2/admin_guide/b_ise_admin_3_2/b_ISE_admin_32_maintain_monitor.html#ID58),Parsers\ASimUserManagement\Parsers\ASimUserManagementCiscoISE.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimUserManagement/Parsers/ASimUserManagementCiscoISE.yaml
ASimUserManagementLinuxAuthpriv,_ASim_UserManagement_LinuxAuthpriv,UserManagement,0.1.1,source,User Management ASIM parser for Linux Authpriv logs,0.1.1,"Mar 06, 2024",Microsoft,This ASIM parser supports normalizing Linux authpriv logs delivered using Syslog to the ASIM UserManagement normalized schema.,Syslog,,disabled:bool=False,[ASIM User Management Schema](https://aka.ms/ASimUserManagementDoc);[ASIM](https:/aka.ms/AboutASIM);[Ubuntu remote logging](https://manpages.ubuntu.com/manpages/lunar/en/man5/rsyslog.conf.5.html);[gpasswd](https://manpages.ubuntu.com/manpages/lunar/en/man1/gpasswd.1.html);[groupadd](https://manpages.ubuntu.com/manpages/lunar/en/man8/groupadd.8.html);[groupdel](https://manpages.ubuntu.com/manpages/lunar/en/man8/groupdel.8.html);[groupmod](https://manpages.ubuntu.com/manpages/lunar/en/man8/groupmod.8.html);[useradd](https://manpages.ubuntu.com/manpages/lunar/en/man8/useradd.8.html);[userdel](https://manpages.ubuntu.com/manpages/lunar/en/man8/userdel.8.html);[usermod](https://manpages.ubuntu.com/manpages/lunar/en/man8/usermod.8.html),Parsers\ASimUserManagement\Parsers\ASimUserManagementLinuxAuthpriv.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimUserManagement/Parsers/ASimUserManagementLinuxAuthpriv.yaml
ASimUserManagementMicrosoftSecurityEvent,_ASim_UserManagement_MicrosoftSecurityEvent,UserManagement,0.1.1,source,User Management ASIM parser for Microsoft Security Event logs,0.2.0,"Jun 19, 2025",Microsoft Security Event,This ASIM parser supports normalizing Microsoft Security Event logs ingested in 'SecurityEvent' table delivered using AMA to the ASIM UserManagement normalized schema.,SecurityEvent,,disabled:bool=False,[ASIM User Management Schema](https://aka.ms/ASimUserManagementDoc);[ASIM](https://aka.ms/AboutASIM);[Audit User Account Management](https://learn.microsoft.com/en-us/windows/security/threat-protection/auditing/audit-user-account-management),Parsers\ASimUserManagement\Parsers\ASimUserManagementMicrosoftSecurityEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimUserManagement/Parsers/ASimUserManagementMicrosoftSecurityEvent.yaml
ASimUserManagementMicrosoftWindowsEvent,_ASim_UserManagement_MicrosoftWindowsEvent,UserManagement,0.1.1,source,User Management ASIM parser for Microsoft Windows Event logs,0.2.1,"May 29, 2024",Microsoft Windows Event,This ASIM parser supports normalizing Microsoft Security Event logs ingested in 'WindowsEvent' table to the ASIM User Management normalized schema.,WindowsEvent,,disabled:bool=False,[ASIM User Management Schema](https://aka.ms/ASimUserManagementDoc);[ASIM](https://aka.ms/AboutASIM);[Audit User Account Management](https://learn.microsoft.com/en-us/windows/security/threat-protection/auditing/audit-user-account-management),Parsers\ASimUserManagement\Parsers\ASimUserManagementMicrosoftWindowsEvent.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimUserManagement/Parsers/ASimUserManagementMicrosoftWindowsEvent.yaml
ASimUserManagementNative,_ASim_UserManagement_Native,UserManagement,0.1.1,source,User Management activity ASIM parser for Microsoft Sentinel native User Management activity table,0.1.0,Mar 07 2024,Native,"This ASIM parser supports normalizing the native User Management activity table to the ASIM User Management activity normalized schema. While the native table is ASIM compliant, the parser is needed to add capabilities, such as aliases, available only at query time.",ASimUserManagementActivityLogs,,disabled:bool=False,[ASIM User Management Schema](https://aka.ms/ASimUserManagementDoc);[ASIM](https://aka.ms/AboutASIM),Parsers\ASimUserManagement\Parsers\ASimUserManagementNative.yaml,https://github.com/Azure/Azure-Sentinel/blob/master/Parsers/ASimUserManagement/Parsers/ASimUserManagementNative.yaml
