schema,schema_type,field_name,field_class,physical_type,logical_type,entity,role,field_group,source,aliased_field,allowed_values,conditional_on,description,example,note,doc_url,section_title,original_description,in_tester,tester_class,tester_type,tester_logical_type,tester_allowed_values,tester_aliased,in_physical_table,physical_table_type,physical_table_names
RegistryEvent,event,DvcVMConnectionId,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
RegistryEvent,event,DvcVectraId,Optional,string,,device,dvc,,EntityExtension,,,,"Fields used to store other device IDs, if the original event includes multiple device IDs. Select the device ID most associated with the event as the primary ID stored in DvcId.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-entity-device,,,,,,,,,,,
RegistryEvent,event,DvcZone,Optional,string,,device,dvc,common,CommonFieldsRef,,,,"The network on which the event occurred or which reported the event, depending on the schema. The zone is defined by the reporting device.",Dmz,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Device fields,"The network on which the event occurred or which reported the event, depending on the schema. The zone is defined by the reporting device.<br><br>Example: `Dmz`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventCount,Mandatory,int,,,,common,CommonFieldsRef,,,,"The number of events described by the record. <br><br>This value is used when the source supports aggregation, and a single record might represent multiple events. <br><br>For other sources, set to `1`.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The number of events described by the record. <br><br>This value is used when the source supports aggregation, and a single record might represent multiple events. <br><br>For other sources, set to `1`.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventEndTime,Mandatory,datetime,,,,common,CommonFieldsRef,,,,"The time when the event ended. If the source supports aggregation and the record represents multiple events, the time that the last event was generated. If not provided by the source record, this field aliases the TimeGenerated field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The time when the event ended. If the source supports aggregation and the record represents multiple events, the time that the last event was generated. If not provided by the source record, this field aliases the [TimeGenerated](#timegenerated) field.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventMessage,Optional,string,,,,common,CommonFieldsRef,,,,"A general message or description, either included in or generated from the record.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"A general message or description, either included in or generated from the record.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventOriginalResultDetails,Optional,string,,,,common,CommonFieldsRef,,,,"The original result details provided by the source. This value is used to derive EventResultDetails, which should have only one of the values documented for each schema.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The original result details provided by the source. This value is used to derive [EventResultDetails](#eventresultdetails), which should have only one of the values documented for each schema.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventOriginalSeverity,Optional,string,,,,common,CommonFieldsRef,,,,The original severity as provided by the reporting device. This value is used to derive EventSeverity.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The original severity as provided by the reporting device. This value is used to derive [EventSeverity](#eventseverity).,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventOriginalSubType,Optional,string,,,,common,CommonFieldsRef,,,,"The original event subtype or ID, if provided by the source. For example, this field is used to store the original Windows logon type. This value is used to derive EventSubType, which should have only one of the values documented for each schema.",2,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The original event subtype or ID, if provided by the source. For example, this field is used to store the original Windows logon type. This value is used to derive [EventSubType](#eventsubtype), which should have only one of the values documented for each schema.<br><br>Example: `2`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventOriginalType,Optional,string,,,,common,CommonFieldsRef,,,,"The original event type or ID, if provided by the source. For example, this field is used to store the original Windows event ID. This value is used to derive EventType, which should have only one of the values documented for each schema.",4624,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The original event type or ID, if provided by the source. For example, this field is used to store the original Windows event ID. This value is used to derive [EventType](#eventtype), which should have only one of the values documented for each schema.<br><br>Example: `4624`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventOriginalUid,Optional,string,,,,common,CommonFieldsRef,,,,"A unique ID of the original record, if provided by the source.",69f37748-ddcd-4331-bf0f-b137f1ea83b,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"A unique ID of the original record, if provided by the source.<br><br>Example: `69f37748-ddcd-4331-bf0f-b137f1ea83b`",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventOwner,Optional,string,,,,common,CommonFieldsRef,,,,"The owner of the event, which is usually the department or subsidiary in which it was generated.",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The owner of the event, which is usually the department or subsidiary in which it was generated.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventProduct,Mandatory,string,,,,common,CommonFieldsRef,,,,The product generating the event. The value should be one of the values listed in Vendors and Products.,Sysmon,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The product generating the event. The value should be one of the values listed in [Vendors and Products](#vendors-and-products).<br><br>Example: `Sysmon`,True,,,Enumerated,M365 Defender for Endpoint|Security Events|Sysmon|Windows Event|SentinelOne|Carbon Black Cloud|Vision One,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventProductVersion,Optional,string,,,,common,CommonFieldsRef,,,,The version of the product generating the event.,12.1,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,The version of the product generating the event. <br><br>Example: `12.1`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventReportUrl,Optional,string,URL,,,common,CommonFieldsRef,,,,A URL provided in the event for a resource that provides more information about the event.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,A URL provided in the event for a resource that provides more information about the event.,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventResult,Mandatory,string,Enumerated,,,common,CommonFieldsRef,,Success|Partial|Failure|NA,,"The value might be provided in the source record by using different terms, which should be normalized to these values. Alternatively, the source might provide only the EventResultDetails field, which should be analyzed to derive the EventResult value.",Success,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"One of the following values: **Success**, **Partial**, **Failure**, **NA** (Not Applicable).<br> <br>The value might be provided in the source record by using different terms, which should be normalized to these values. Alternatively, the source might provide only the [EventResultDetails](#eventresultdetails) field, which should be analyzed to derive the EventResult value.<br><br>Example: `Success`",True,,,,Success|Failure|Partial|NA,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventResultDetails,Recommended,string,Enumerated,,,common,CommonFieldsRef,,,,"Reason or details for the result reported in the EventResult field. Each schema documents the list of values valid for this field. The original, source specific, value is stored in the EventOriginalResultDetails field.",NXDOMAIN,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"Reason or details for the result reported in the [EventResult](#eventresult) field. Each schema documents the list of values valid for this field. The original, source specific, value is stored in the [EventOriginalResultDetails](#eventoriginalresultdetails) field.<br><br>Example: `NXDOMAIN`",True,Optional,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventSchema,Mandatory,string,Enumerated,,,common,SchemaDoc,,RegistryEvent,,The name of the schema documented here is `RegistryEvent`.,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Common fields with specific guidelines,The name of the schema documented here is `RegistryEvent`.,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventSchemaVersion,Mandatory,string,SchemaVersion,,,common,SchemaDoc,,,,The version of the schema. The version of the schema documented here is `0.1.3`,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-schema-registry-event,Common fields with specific guidelines,The version of the schema. The version of the schema documented here is `0.1.3`,True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventSeverity,Recommended,string,Enumerated,,,common,CommonFieldsRef,,Informational|Low|Medium|High,,The severity of the event,,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The severity of the event. Valid values are: `Informational`, `Low`, `Medium`, or `High`.",True,,,,,,True,,ASimRegistryEventLogs
RegistryEvent,event,EventStartTime,Mandatory,datetime,,,,common,CommonFieldsRef,,,,"The time when the event started. If the source supports aggregation and the record represents multiple events, the time that the first event was generated. If not provided by the source record, this field aliases the TimeGenerated field",,,https://learn.microsoft.com/en-us/azure/sentinel/normalization-common-fields,Event fields,"The time when the event started. If the source supports aggregation and the record represents multiple events, the time that the first event was generated. If not provided by the source record, this field aliases the [TimeGenerated](#timegenerated) field.",True,,,,,,True,,ASimRegistryEventLogs
