2022-05-15 00:00:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598000/usage.xml; database=Meters; success=true;
2022-05-15 20:35:00.223 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672100/host-raw.xml; database=Meters; success=true;
2022-05-15 20:35:00.226 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672100/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:35:00.241 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672100/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:36:00.157 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:36:00.176 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672160/server-raw.xml; database=Meters; success=true;
2022-05-15 20:36:00.179 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:36:00.183 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672160/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:36:00.198 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:36:00.216 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:36:00.220 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672160/host-raw.xml; database=Meters; success=true;
2022-05-15 20:36:00.223 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:36:00.242 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672160/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:36:00.262 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:36:00.266 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:36:00.269 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:37:00.025 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672220/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:37:00.045 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672220/host-raw.xml; database=Meters; success=true;
2022-05-15 20:37:00.048 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672220/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:37:00.064 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672220/server-raw.xml; database=Meters; success=true;
2022-05-15 20:38:00.207 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672280/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:38:00.224 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672280/host-raw.xml; database=Meters; success=true;
2022-05-15 20:38:00.227 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672280/server-raw.xml; database=Meters; success=true;
2022-05-15 20:38:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672280/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:39:00.185 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672340/server-raw.xml; database=Meters; success=true;
2022-05-15 20:39:00.190 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672340/host-raw.xml; database=Meters; success=true;
2022-05-15 20:39:00.193 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672340/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:39:00.208 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672340/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:40:00.192 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672400/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:40:00.208 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672400/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:40:00.223 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672400/host-raw.xml; database=Meters; success=true;
2022-05-15 20:40:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672400/server-raw.xml; database=Meters; success=true;
2022-05-15 20:41:00.292 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672460/host-raw.xml; database=Meters; success=true;
2022-05-15 20:41:00.297 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:41:00.315 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:41:00.318 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672460/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:41:00.332 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:41:00.336 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:41:00.351 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672460/server-raw.xml; database=Meters; success=true;
2022-05-15 20:41:00.354 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:41:00.369 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:41:00.373 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:41:00.376 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:41:00.392 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672460/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:42:00.195 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672520/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:42:00.215 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672520/server-raw.xml; database=Meters; success=true;
2022-05-15 20:42:00.219 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672520/host-raw.xml; database=Meters; success=true;
2022-05-15 20:42:00.221 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672520/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:43:00.102 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672580/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:43:00.122 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672580/server-raw.xml; database=Meters; success=true;
2022-05-15 20:43:00.125 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672580/host-raw.xml; database=Meters; success=true;
2022-05-15 20:43:00.128 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672580/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:44:00.125 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672640/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:44:00.142 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672640/server-raw.xml; database=Meters; success=true;
2022-05-15 20:44:00.145 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672640/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:44:00.164 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672640/host-raw.xml; database=Meters; success=true;
2022-05-15 20:45:00.185 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672700/server-raw.xml; database=Meters; success=true;
2022-05-15 20:45:00.191 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672700/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:45:00.206 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672700/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:45:00.222 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672700/host-raw.xml; database=Meters; success=true;
2022-05-15 20:46:00.265 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672760/server-raw.xml; database=Meters; success=true;
2022-05-15 20:46:00.271 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672760/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:46:00.288 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672760/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:46:00.304 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672760/host-raw.xml; database=Meters; success=true;
2022-05-15 20:47:00.071 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/databases-hour.xml; database=Meters; success=true;
2022-05-15 20:47:00.092 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/host-day.xml; database=Meters; success=true;
2022-05-15 20:47:00.097 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672820/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:47:00.113 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672820/host-raw.xml; database=Meters; success=true;
2022-05-15 20:47:00.116 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672820/databases-raw.xml; database=Meters; success=true;
2022-05-15 20:47:00.134 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/server-hour.xml; database=Meters; success=true;
2022-05-15 20:47:00.138 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/forest-hour.xml; database=Meters; success=true;
2022-05-15 20:47:00.156 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672820/server-raw.xml; database=Meters; success=true;
2022-05-15 20:47:00.160 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/forest-day.xml; database=Meters; success=true;
2022-05-15 20:47:00.178 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/server-day.xml; database=Meters; success=true;
2022-05-15 20:47:00.183 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652670060/host-hour.xml; database=Meters; success=true;
2022-05-15 20:47:00.187 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652598060/databases-day.xml; database=Meters; success=true;
2022-05-15 20:48:00.235 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672880/forest-raw.xml; database=Meters; success=true;
2022-05-15 20:48:00.254 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672880/host-raw.xml; database=Meters; success=true;
2022-05-15 20:48:00.257 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1652672880/databases-raw.xml; database=Meters; success=true;
