2022-05-18 11:50:50.361 event=audit-configuration-change; audit-enabled; success=true; user=senitized@senitized; roles=admin;
2022-07-04 19:37:00.130 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988620/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:37:00.148 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988620/host-raw.xml; database=Meters; success=true;
2022-07-04 19:38:00.051 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988680/server-raw.xml; database=Meters; success=true;
2022-07-04 19:38:00.057 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988680/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:38:00.072 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988680/host-raw.xml; database=Meters; success=true;
2022-07-04 19:38:00.075 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988680/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:39:00.156 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988740/server-raw.xml; database=Meters; success=true;
2022-07-04 19:39:00.162 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988740/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:39:00.181 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988740/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:39:00.197 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988740/host-raw.xml; database=Meters; success=true;
2022-07-04 19:40:00.259 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
2022-07-04 19:40:00.281 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 19:40:00.286 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/forest-hour.xml; database=Meters; success=true;
2022-07-04 19:40:00.305 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988800/host-raw.xml; database=Meters; success=true;
2022-07-04 19:40:00.308 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/server-hour.xml; database=Meters; success=true;
2022-07-04 19:40:00.312 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988800/server-raw.xml; database=Meters; success=true;
2022-07-04 19:40:00.316 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/host-hour.xml; database=Meters; success=true;
2022-07-04 19:40:00.319 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/databases-day.xml; database=Meters; success=true;
2022-07-04 19:40:00.337 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 19:40:00.342 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/databases-hour.xml; database=Meters; success=true;
2022-07-04 19:40:00.362 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988800/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:40:00.377 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988800/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:41:00.242 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988860/server-raw.xml; database=Meters; success=true;
2022-07-04 19:41:00.248 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988860/host-raw.xml; database=Meters; success=true;
2022-07-04 19:41:00.251 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988860/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:41:00.268 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988860/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:42:00.243 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988920/host-raw.xml; database=Meters; success=true;
2022-07-04 19:42:00.248 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988920/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:42:00.264 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988920/server-raw.xml; database=Meters; success=true;
2022-07-04 19:42:00.268 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988920/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:43:00.237 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988980/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:43:00.256 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988980/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:43:00.273 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988980/server-raw.xml; database=Meters; success=true;
2022-07-04 19:43:00.276 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656988980/host-raw.xml; database=Meters; success=true;
2022-07-04 19:44:00.194 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989040/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:44:00.213 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989040/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:44:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989040/host-raw.xml; database=Meters; success=true;
2022-07-04 19:44:00.233 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989040/server-raw.xml; database=Meters; success=true;
2022-07-04 19:45:00.142 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989100/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:45:00.162 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989100/server-raw.xml; database=Meters; success=true;
2022-07-04 19:45:00.166 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989100/host-raw.xml; database=Meters; success=true;
2022-07-04 19:45:00.168 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989100/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:46:00.230 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989160/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:46:00.249 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 19:46:00.253 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989160/server-raw.xml; database=Meters; success=true;
2022-07-04 19:46:00.257 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
2022-07-04 19:46:00.274 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/forest-hour.xml; database=Meters; success=true;
2022-07-04 19:46:00.291 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/server-hour.xml; database=Meters; success=true;
2022-07-04 19:46:00.295 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/host-hour.xml; database=Meters; success=true;
2022-07-04 19:46:00.299 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/databases-day.xml; database=Meters; success=true;
2022-07-04 19:46:00.316 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/server-day.xml; database=Meters; success=true;
2022-07-04 19:46:00.320 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989160/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:46:00.336 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989160/host-raw.xml; database=Meters; success=true;
2022-07-04 19:46:00.339 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656986460/databases-hour.xml; database=Meters; success=true;
2022-07-04 19:47:00.171 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989220/server-raw.xml; database=Meters; success=true;
2022-07-04 19:47:00.177 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989220/host-raw.xml; database=Meters; success=true;
2022-07-04 19:47:00.179 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989220/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:47:00.196 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989220/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:48:00.034 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989280/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:48:00.052 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989280/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:48:00.068 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989280/host-raw.xml; database=Meters; success=true;
2022-07-04 19:48:00.071 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989280/server-raw.xml; database=Meters; success=true;
2022-07-04 19:49:00.058 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989340/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:49:00.076 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989340/server-raw.xml; database=Meters; success=true;
2022-07-04 19:49:00.080 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989340/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:49:00.099 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989340/host-raw.xml; database=Meters; success=true;
2022-07-04 19:50:00.074 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989400/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:50:00.097 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989400/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:50:00.113 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989400/host-raw.xml; database=Meters; success=true;
2022-07-04 19:50:00.116 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989400/server-raw.xml; database=Meters; success=true;
2022-07-04 19:51:00.187 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989460/forest-raw.xml; database=Meters; success=true;
2022-07-04 19:51:00.209 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989460/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:51:00.229 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989460/server-raw.xml; database=Meters; success=true;
2022-07-04 19:51:00.235 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989460/host-raw.xml; database=Meters; success=true;
2022-07-04 19:52:00.271 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989520/server-raw.xml; database=Meters; success=true;
2022-07-04 19:52:00.277 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/host-day.xml; database=Meters; success=true;
2022-07-04 19:52:00.281 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656989520/databases-raw.xml; database=Meters; success=true;
2022-07-04 19:52:00.299 event=document-insert; type=insert; uri=/11722862357710891600/10299693159587595206/1656918060/forest-day.xml; database=Meters; success=true;
